DATE,TIME,LAT,NS,LON,EW,POWER(V),TEMP(C),#FILES,#SCRUBBED,MIC0 TYPE 
2024-May-16,21:48:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,21:49:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,21:50:59,53.31884,n,8.57907,w,5.8,14.75,0,1,U2
2024-May-16,21:51:59,53.31884,n,8.57907,w,5.8,14.75,0,3,U2
2024-May-16,21:52:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,21:53:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,21:54:59,53.31884,n,8.57907,w,5.8,14.75,0,2,U2
2024-May-16,21:55:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,21:56:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,21:57:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,21:58:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,21:59:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,22:00:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:01:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,22:02:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,22:03:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,22:04:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:05:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:06:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:07:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,22:08:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,22:09:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,22:10:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,22:11:59,53.31884,n,8.57907,w,5.8,14.75,4,1,U2
2024-May-16,22:12:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:13:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:14:59,53.31884,n,8.57907,w,5.8,14.75,6,2,U2
2024-May-16,22:15:59,53.31884,n,8.57907,w,5.8,14.75,3,0,U2
2024-May-16,22:16:59,53.31884,n,8.57907,w,5.8,14.75,1,0,U2
2024-May-16,22:17:59,53.31884,n,8.57907,w,5.8,14.75,0,1,U2
2024-May-16,22:18:59,53.31884,n,8.57907,w,5.8,14.75,1,1,U2
2024-May-16,22:19:59,53.31884,n,8.57907,w,5.8,14.75,3,0,U2
2024-May-16,22:20:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,22:21:59,53.31884,n,8.57907,w,5.8,14.75,3,1,U2
2024-May-16,22:22:59,53.31884,n,8.57907,w,5.8,14.75,0,1,U2
2024-May-16,22:23:59,53.31884,n,8.57907,w,5.8,14.75,0,1,U2
2024-May-16,22:24:59,53.31884,n,8.57907,w,5.8,14.75,1,2,U2
2024-May-16,22:25:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,22:26:59,53.31884,n,8.57907,w,5.8,14.50,1,1,U2
2024-May-16,22:27:59,53.31884,n,8.57907,w,5.8,14.50,1,2,U2
2024-May-16,22:28:59,53.31884,n,8.57907,w,5.8,14.75,2,0,U2
2024-May-16,22:29:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,22:30:59,53.31884,n,8.57907,w,5.8,14.50,1,1,U2
2024-May-16,22:31:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,22:32:59,53.31884,n,8.57907,w,5.8,14.75,1,0,U2
2024-May-16,22:33:59,53.31884,n,8.57907,w,5.8,14.75,1,0,U2
2024-May-16,22:34:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,22:35:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,22:36:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:37:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,22:38:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,22:39:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:40:59,53.31884,n,8.57907,w,5.8,14.50,0,2,U2
2024-May-16,22:41:59,53.31884,n,8.57907,w,5.8,14.50,1,2,U2
2024-May-16,22:42:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:43:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:44:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,22:45:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:46:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:47:59,53.31884,n,8.57907,w,5.7,14.50,2,1,U2
2024-May-16,22:48:59,53.31884,n,8.57907,w,5.8,14.50,0,2,U2
2024-May-16,22:49:59,53.31884,n,8.57907,w,5.7,14.50,1,2,U2
2024-May-16,22:50:59,53.31884,n,8.57907,w,5.7,14.50,0,0,U2
2024-May-16,22:51:59,53.31884,n,8.57907,w,5.8,14.50,2,0,U2
2024-May-16,22:52:59,53.31884,n,8.57907,w,5.8,14.75,1,2,U2
2024-May-16,22:53:59,53.31884,n,8.57907,w,5.8,14.50,4,1,U2
2024-May-16,22:54:59,53.31884,n,8.57907,w,5.7,14.75,3,1,U2
2024-May-16,22:55:59,53.31884,n,8.57907,w,5.7,14.75,2,1,U2
2024-May-16,22:56:59,53.31884,n,8.57907,w,5.7,14.75,1,1,U2
2024-May-16,22:57:59,53.31884,n,8.57907,w,5.8,14.75,1,0,U2
2024-May-16,22:58:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,22:59:59,53.31884,n,8.57907,w,5.7,14.50,1,1,U2
2024-May-16,23:00:59,53.31884,n,8.57907,w,5.8,14.75,1,2,U2
2024-May-16,23:01:59,53.31884,n,8.57907,w,5.8,14.50,3,0,U2
